Title: White Females,,,,,
"Description: Created 02-Nov-2015 14:47:59 ",,,,,
Start Year: 1993,,,,,
Start Age: 31,,,,,
Interval (Years): 3,,,,,
4.000000, 1749768.000000, 2.000000, 1569249.000000, 2.000000, 1421962.000000, 1.000000, 1362808.000000, 0.000000, 1159449.000000, 1.000000, 1162112.000000
3.000000, 1808095.000000, 5.000000, 1735469.000000, 5.000000, 1541304.000000, 4.000000, 1384146.000000, 1.000000, 1333821.000000, 9.000000, 1149364.000000
14.000000, 1749594.000000, 3.000000, 1745024.000000, 6.000000, 1669784.000000, 11.000000, 1496129.000000, 4.000000, 1346126.000000, 11.000000, 1303099.000000
14.000000, 1670151.000000, 18.000000, 1717047.000000, 11.000000, 1708901.000000, 16.000000, 1629340.000000, 3.000000, 1464736.000000, 17.000000, 1324455.000000
22.000000, 1569187.000000, 22.000000, 1630565.000000, 20.000000, 1676072.000000, 26.000000, 1660654.000000, 26.000000, 1589757.000000, 18.000000, 1432059.000000
25.000000, 1452784.000000, 34.000000, 1501081.000000, 32.000000, 1588384.000000, 36.000000, 1636131.000000, 49.000000, 1625358.000000, 44.000000, 1562733.000000
45.000000, 1239643.000000, 39.000000, 1456491.000000, 56.000000, 1507118.000000, 51.000000, 1551082.000000, 60.000000, 1599352.000000, 58.000000, 1600061.000000
47.000000, 1068863.000000, 51.000000, 1202069.000000, 62.000000, 1419697.000000, 62.000000, 1461189.000000, 64.000000, 1511894.000000, 69.000000, 1574141.000000
53.000000, 942680.000000, 76.000000, 1029881.000000, 81.000000, 1159219.000000, 78.000000, 1366647.000000, 92.000000, 1414431.000000, 118.000000, 1480802.000000
52.000000, 862468.000000, 71.000000, 894952.000000, 95.000000, 978681.000000, 86.000000, 1104368.000000, 117.000000, 1310866.000000, 117.000000, 1370720.000000
113.000000, 833396.000000, 88.000000, 811123.000000, 92.000000, 842444.000000, 81.000000, 926265.000000, 124.000000, 1054393.000000, 156.000000, 1269903.000000
124.000000, 880352.000000, 117.000000, 797899.000000, 96.000000, 769277.000000, 116.000000, 798202.000000, 108.000000, 880536.000000, 139.000000, 1014597.000000
173.000000, 875177.000000, 142.000000, 819590.000000, 123.000000, 749112.000000, 149.000000, 727715.000000, 122.000000, 756174.000000, 168.000000, 841410.000000
182.000000, 850927.000000, 177.000000, 805605.000000, 167.000000, 760969.000000, 139.000000, 705677.000000, 156.000000, 687210.000000, 144.000000, 718620.000000
152.000000, 782289.000000, 181.000000, 798004.000000, 167.000000, 763988.000000, 167.000000, 706696.000000, 153.000000, 655337.000000, 151.000000, 641231.000000
201.000000, 680475.000000, 237.000000, 713628.000000, 196.000000, 728574.000000, 189.000000, 698575.000000, 155.000000, 647250.000000, 171.000000, 604194.000000
159.000000, 581072.000000, 163.000000, 599426.000000, 205.000000, 630676.000000, 204.000000, 643931.000000, 178.000000, 618945.000000, 168.000000, 577321.000000
139.000000, 456382.000000, 173.000000, 484328.000000, 164.000000, 498312.000000, 157.000000, 533793.000000, 170.000000, 547916.000000, 171.000000, 532119.000000
